date,fii_buy,fii_sell,fii_net,dii_buy,dii_sell,dii_net,nifty_close,nifty_return,nifty_next_return,fii_dii_net,fii_net_3d_sum,fii_net_5d_sum,fii_net_10d_sum,dii_net_5d_sum,fii_consecutive_buy
2021-05-07,551.39,448.61,102.79,1198.23,1373.19,-174.96,14823.150390625,0.6679247748155426,0.8041422748121585,-72.17,560.5800000000022,783.1800000000004,2901.23,1740.3899999999999,3
2021-05-10,662.46,337.54,324.92,1267.05,1304.38,-37.33,14942.349609375,0.8041422748121585,-0.6130201191218876,287.59000000000003,578.2400000000022,885.3400000000005,2371.09,1170.65,4
2021-05-11,538.56,461.44,77.12,1664.65,906.78,757.87,14850.75,-0.6130201191218876,-1.03866808073666,834.99,504.8300000000022,962.6200000000005,1536.6999999999998,1591.5,5
2021-05-12,488.8,511.2,-22.4,1555.83,1015.6,540.23,14696.5,-1.03866808073666,-0.12724250884564858,517.83,379.6400000000022,632.9600000000005,1814.98,1678.1100000000001,0
2021-05-13,478.33,521.67,-43.34,1488.37,1083.06,405.31,,,,361.97,11.380000000002163,439.0900000000005,1440.3100000000002,1491.12,0
2021-05-14,631.15,368.85,262.31,1526.85,1044.57,482.28,14677.7998046875,-0.12724250884564858,1.6715760481972541,744.5899999999999,196.57000000000215,598.6100000000005,1381.79,2148.36,1
2021-05-17,497.85,502.15,-4.3,1589.42,982.0,607.42,14923.150390625,1.6715760481972541,1.2393443335275034,603.12,214.67000000000215,269.39000000000044,1154.73,2793.1099999999997,0
2021-05-18,712.34,287.66,424.67,1420.73,1150.69,270.04,15108.099609375,1.2393443335275034,-0.5159432408138875,694.71,682.6800000000021,616.9400000000005,1579.56,2305.28,1
2021-05-19,441.21,558.79,-117.58,1375.38,1196.04,179.34,15030.150390625,-0.5159432408138875,-0.8256776060930671,61.760000000000005,302.7900000000022,521.7600000000004,1154.72,1944.39,0
2021-05-20,708.22,291.78,416.43,1560.58,1010.85,549.73,14906.0498046875,-0.8256776060930671,1.806313567497475,966.1600000000001,723.5200000000023,981.5300000000004,1420.6200000000001,2088.81,1
2021-05-21,603.25,396.75,206.49,1337.35,1234.07,103.28,15175.2998046875,1.806313567497475,0.1476108604989923,309.77,505.3400000000022,925.7100000000005,1524.3200000000002,1709.8100000000002,2
2021-05-24,581.5,418.5,163.0,1600.96,970.47,630.49,15197.7001953125,0.1476108604989923,0.07073438653115716,793.49,785.9200000000022,1093.0100000000004,1362.4,1732.88,3
2021-05-25,549.83,450.18,99.65,1199.67,1371.75,-172.08,15208.4501953125,0.07073438653115716,0.6115021504864648,-72.43,469.14000000000215,767.9900000000005,1384.93,1290.76,4
2021-05-26,616.54,383.46,233.08,1719.0,852.43,866.57,15301.4501953125,0.6115021504864648,0.2378821196545866,1099.65,495.7300000000022,1118.6500000000005,1640.41,1977.9899999999998,5
2021-05-27,585.67,414.32,171.35,1613.19,958.24,654.95,15337.849609375,0.2378821196545866,0.6376433707514062,826.3000000000001,504.0800000000022,873.5700000000004,1855.1,2083.21,6
2021-05-28,666.3,333.7,332.6,1572.02,999.41,572.61,15435.650390625,0.6376433707514062,0.9533088035724946,905.21,737.0300000000022,999.6800000000004,1925.3899999999999,2552.54,7
2021-05-31,596.4,403.6,192.81,1710.16,861.26,848.9,15582.7998046875,0.9533088035724946,-0.05101904286871628,1041.71,696.7600000000023,1029.4900000000005,2122.5,2770.9500000000003,8
2021-06-01,2969.17,1121.73,1847.44,289.54,528.64,-239.1,15574.849609375,-0.05101904286871628,0.00867158252806366,1608.3400000000001,2372.850000000002,2777.2800000000007,3545.2700000000004,2703.9300000000003,9
2021-06-02,2762.88,1328.02,1434.86,335.23,482.96,-147.73,15576.2001953125,0.00867158252806366,0.7328450625387672,1287.1299999999999,3475.1100000000024,3979.0600000000004,5097.71,1689.6299999999999,10
2021-06-03,1858.24,2232.66,-374.42,494.88,323.3,171.58,15690.349609375,0.7328450625387672,-0.1281017305247989,-202.84,2907.8800000000024,3433.2900000000004,4306.86,1206.26,0
2021-06-04,2036.08,2054.82,-18.74,320.95,497.24,-176.29,15670.25,-0.1281017305247989,0.519458149199914,-195.03,1041.7000000000019,3081.9500000000007,4081.63,457.36,0
2021-06-07,2243.53,1847.37,396.16,402.5,415.69,-13.19,15751.650390625,0.519458149199914,-0.07333060957773752,382.97,3.0000000000020464,3285.3,4314.79,-404.72999999999996,1
2021-06-08,2449.76,1641.14,808.62,281.19,536.99,-255.8,15740.099609375,-0.07333060957773752,-0.6654976944212576,552.8199999999999,1186.040000000002,2246.4800000000005,5023.76,-421.42999999999995,2
2021-06-09,2605.51,1485.4,1120.11,324.95,493.24,-168.29,15635.349609375,-0.6654976944212576,0.6549286916079033,951.8199999999999,2324.890000000002,1931.7300000000002,5910.790000000001,-441.98999999999995,3
2021-06-10,2211.55,1879.35,332.2,443.2,374.99,68.21,15737.75,0.6549286916079033,0.3914130633349666,400.40999999999997,2260.930000000002,2638.35,6071.64,-545.3599999999999,4
2021-06-11,2500.67,1590.24,910.43,286.18,532.0,-245.82,15799.349609375,0.3914130633349666,0.07911718082738162,664.6099999999999,2362.740000000002,3567.5200000000004,6649.469999999999,-614.89,5
2021-06-14,2202.16,1888.74,313.42,445.92,372.26,73.66,15811.849609375,0.07911718082738162,0.3630213545097627,387.08000000000004,1556.0500000000022,3484.78,6770.08,-528.0400000000001,6
2021-06-15,2247.75,1843.16,404.59,373.58,444.6,-71.02,15869.25,0.3630213545097627,-0.6408632752808119,333.57,1628.440000000002,3080.75,5327.23,-343.26,7
2021-06-16,1995.82,2095.09,-99.27,290.41,527.78,-237.37,15767.5498046875,-0.6408632752808119,-0.48295020472909345,-336.64,618.7400000000023,1861.3700000000003,3793.1,-412.34000000000003,0
2021-06-17,2148.98,1941.92,207.06,368.65,449.53,-80.88,15691.400390625,-0.48295020472909345,-0.0513069646403852,126.18,512.3800000000023,1736.2300000000002,4374.58,-561.4300000000001,1
2021-06-18,2013.24,2077.67,-64.43,390.92,427.26,-36.34,15683.349609375,-0.0513069646403852,0.40265882096546246,-100.77000000000001,43.36000000000229,761.3700000000005,4328.89,-351.95000000000005,0
2021-06-21,2132.31,1958.6,173.71,367.96,450.23,-82.27,15746.5,0.40265882096546246,0.16670371193598932,91.44000000000001,316.3400000000023,621.6600000000004,4106.44,-507.88,1
2021-06-22,2775.32,1315.58,1459.74,224.41,593.77,-369.36,15772.75,0.16670371193598932,-0.5439749231269109,1090.38,1569.0200000000023,1676.8100000000004,4757.5599999999995,-806.22,2
2021-06-23,2140.69,1950.21,190.48,279.62,538.56,-258.94,15686.9501953125,-0.5439749231269109,0.6597840798329813,-68.46000000000001,1823.9300000000023,1966.5600000000004,3827.93,-827.79,3
2021-06-24,3275.52,815.38,2460.14,311.03,507.16,-196.13,15790.4501953125,0.6597840798329813,0.44266891189239654,2264.0099999999998,4110.360000000002,4219.64,5955.87,-943.04,4
2021-06-25,2597.79,1493.11,1104.68,322.36,495.82,-173.46,15860.349609375,0.44266891189239654,-0.28782098242977616,931.22,3755.300000000002,5388.750000000001,6150.12,-1080.16,5
2021-06-28,2500.06,1590.85,909.21,367.88,450.3,-82.42,15814.7001953125,-0.28782098242977616,-0.41891404314852165,826.7900000000001,4474.0300000000025,6124.250000000001,6745.91,-1080.31,6
2021-06-29,2169.54,1921.37,248.17,338.87,479.31,-140.44,15748.4501953125,-0.41891404314852165,-0.17112919035373597,107.72999999999999,2262.060000000002,4912.68,6589.49,-851.39,7
2021-06-30,2663.38,1427.53,1235.85,239.79,578.39,-338.6,15721.5,-0.17112919035373597,-0.2639697229908089,897.2499999999999,2393.2300000000023,5958.05,7924.61,-931.0500000000001,8
2021-07-01,356.79,461.39,-104.6,1782.14,1490.58,291.56,15680.0,-0.2639697229908089,0.2691338986766656,186.96,1379.4200000000023,3393.3100000000004,7612.95,-443.36000000000007,0
2021-07-02,370.65,447.54,-76.89,1804.55,1468.18,336.37,15722.2001953125,0.2691338986766656,0.7133188273225066,259.48,1054.3600000000022,2211.7400000000002,7600.49,66.47000000000003,0
2021-07-05,367.59,450.59,-83.0,1899.52,1373.2,526.32,15834.349609375,0.7133188273225066,-0.10167521731027085,443.32000000000005,-264.48999999999774,1219.5300000000004,7343.78,675.21,0
2021-07-06,398.92,419.27,-20.35,1774.23,1498.49,275.74,15818.25,-0.10167521731027085,0.3881617158977724,255.39000000000001,-180.23999999999774,951.0100000000004,5863.69,1091.39,0
2021-07-07,384.07,434.11,-50.04,2084.29,1188.43,895.86,15879.650390625,0.3881617158977724,-0.95562557277451,845.82,-153.3899999999977,-334.8799999999994,5623.17,2325.85,0
2021-07-08,361.54,456.64,-95.1,1699.89,1572.83,127.06,15727.900390625,-0.95562557277451,-0.24224839292732447,31.960000000000008,-165.48999999999774,-325.3799999999994,3067.9300000000003,2161.35,0
2021-07-09,329.71,488.47,-158.76,1826.41,1446.32,380.09,15689.7998046875,-0.24224839292732447,0.017844744498685117,221.32999999999998,-303.8999999999977,-407.24999999999943,1804.49,2205.07,0
2021-07-12,234.06,584.13,-350.07,1781.21,1491.52,289.69,15692.599609375,0.017844744498685117,0.7630985495128417,-60.379999999999995,-603.9299999999978,-674.3199999999995,545.21,1968.44,0
2021-07-13,359.76,458.42,-98.66,2118.47,1154.25,964.22,15812.349609375,0.7630985495128417,0.26308921169333477,865.5600000000001,-607.4899999999977,-752.6299999999994,198.38000000000008,2656.92,0
2021-07-14,346.42,471.77,-125.35,1894.95,1377.78,517.17,15853.9501953125,0.26308921169333477,0.4431072328003882,391.81999999999994,-574.0799999999978,-827.9399999999994,-1162.8199999999997,2278.23,0
2021-07-15,350.26,467.92,-117.66,2044.27,1228.46,815.81,15924.2001953125,0.4431072328003882,-0.0050225736783704455,698.15,-341.6699999999978,-850.4999999999994,-1175.8799999999999,2966.98,0
2021-07-16,257.16,561.02,-303.86,1594.25,1678.47,-84.22,15923.400390625,-0.0050225736783704455,-1.0738912280361723,-388.08000000000004,-546.8699999999978,-995.5999999999995,-1402.85,2502.67,0
2021-07-19,268.93,549.26,-280.33,1907.55,1365.17,542.38,15752.400390625,-1.0738912280361723,-0.76369809214345,262.05,-701.8499999999979,-925.8599999999994,-1600.1799999999998,2755.36,0
2021-07-20,397.26,420.93,-23.67,2018.84,1253.88,764.96,15632.099609375,-0.76369809214345,1.2279233123449584,741.2900000000001,-607.8599999999979,-850.8699999999994,-1603.4999999999998,2556.1,0
2021-07-21,331.55,486.63,-155.08,1874.52,1398.2,476.32,,,,321.24,-459.0799999999978,-880.5999999999995,-1708.5399999999997,2515.25,0
2021-07-22,374.91,443.28,-68.37,2050.28,1222.45,827.83,15824.0498046875,1.2279233123449584,0.2022238326785386,759.46,-247.11999999999784,-831.3099999999995,-1681.8099999999997,2527.27,0
2021-07-23,335.63,482.55,-146.92,1767.34,1505.38,261.96,15856.0498046875,0.2022238326785386,-0.19929055322251976,115.03999999999999,-370.36999999999784,-674.3699999999994,-1669.9699999999998,2873.4500000000003,0
2021-07-26,335.72,482.46,-146.74,2111.75,1160.98,950.77,15824.4501953125,-0.19929055322251976,-0.4929081202650898,804.03,-362.0299999999978,-540.7799999999994,-1466.6399999999999,3281.84,0
2021-07-27,390.35,427.84,-37.49,2270.76,1001.96,1268.8,15746.4501953125,-0.4929081202650898,-0.2352898858342667,1231.31,-331.1499999999978,-554.5999999999995,-1405.4699999999998,3785.6800000000003,0
2021-07-28,302.9,515.28,-212.38,1794.95,1477.77,317.18,15709.400390625,-0.2352898858342667,0.4395444954646832,104.80000000000001,-396.60999999999785,-611.8999999999994,-1492.4999999999998,3626.54,0
2021-07-29,339.71,478.47,-138.76,1780.17,1492.55,287.62,15778.4501953125,0.4395444954646832,-0.0976039499086867,148.86,-388.62999999999784,-682.2899999999994,-1513.5999999999997,3086.33,0
2021-07-30,306.13,512.05,-205.92,2119.62,1153.11,966.51,15763.0498046875,-0.0976039499086867,0.7746000136419795,760.59,-557.0599999999978,-741.2899999999995,-1415.6599999999999,3790.88,0
2021-08-02,4087.15,1912.85,2174.3,488.46,875.18,-386.72,15885.150390625,0.7746000136419795,1.5460955882416139,1787.5800000000002,1829.6200000000024,1579.7500000000007,1038.9700000000003,2453.39,1
2021-08-03,3279.38,2720.62,558.75,499.39,864.24,-364.85,16130.75,1.5460955882416139,0.7938242467802281,193.89999999999998,2527.1300000000024,2175.9900000000007,1621.3900000000003,819.7399999999999,2
2021-08-04,3318.82,2681.18,637.65,489.95,873.68,-383.73,16258.7998046875,0.7938242467802281,0.22018725316477195,253.91999999999996,3370.7000000000025,3026.020000000001,2414.1200000000003,118.82999999999987,3
2021-08-05,3372.0,2628.0,744.0,496.88,866.75,-369.87,16294.599609375,0.22018725316477195,-0.3461233501561467,374.13,1940.4000000000024,3908.7800000000007,3226.4900000000002,-538.6600000000001,4
2021-08-06,2963.71,3036.29,-72.58,488.49,875.14,-386.65,16238.2001953125,-0.3461233501561467,0.12347307242392969,-459.22999999999996,1309.0700000000022,4042.120000000001,3300.8300000000004,-1891.8200000000002,0
2021-08-09,3127.3,2872.7,254.61,675.57,688.06,-12.49,16258.25,0.12347307242392969,0.13439090538649445,242.12,926.0300000000022,2122.4300000000003,3702.1800000000003,-1517.5900000000001,1
2021-08-10,3094.46,2905.54,188.92,699.28,664.35,34.93,16280.099609375,0.13439090538649445,0.013208706805212245,223.85,370.9500000000023,1752.6000000000004,3928.59,-1117.8100000000002,2
2021-08-11,3185.26,2814.74,370.53,495.32,868.32,-373.0,16282.25,0.013208706805212245,0.5045395484346349,-2.4700000000000273,814.0600000000022,1485.4800000000005,4511.5,-1107.08,3
2021-08-12,3466.93,2533.07,933.87,468.52,895.11,-426.59,16364.400390625,0.5045395484346349,1.0064482340847336,507.28000000000003,1493.3200000000024,1675.3500000000004,5584.130000000001,-1163.8,4
2021-08-13,3570.25,2429.75,1140.5,602.07,761.57,-159.5,16529.099609375,1.0064482340847336,0.2054024277023725,981.0,2444.9000000000024,2888.4300000000003,6930.550000000001,-936.6500000000001,5
2021-08-16,4075.98,1924.02,2151.96,497.22,866.42,-369.2,16563.05078125,0.2054024277023725,0.31122785775283823,1782.76,4226.330000000003,4785.780000000001,6908.209999999999,-1293.3600000000001,6
2021-08-17,3096.68,2903.32,193.37,618.61,745.02,-126.41,16614.599609375,0.31122785775283823,-0.275360231817956,66.96000000000001,3485.8300000000027,4790.2300000000005,6542.83,-1454.7,7
2021-08-18,3858.45,2141.55,1716.9,574.57,789.07,-214.5,16568.849609375,-0.275360231817956,-0.7142898400624986,1502.4,4062.2300000000027,6136.6,7622.08,-1296.2,8
2021-08-19,3398.05,2601.95,796.09,398.52,965.11,-566.59,,,,229.5,2706.360000000003,5998.820000000001,7674.17,-1436.2,9
2021-08-20,3461.26,2538.74,922.52,712.29,651.34,60.95,16450.5,-0.7142898400624986,0.27931806783987323,983.47,3435.510000000003,5780.84,8669.27,-1215.75,10
2021-08-23,3739.53,2260.47,1479.07,737.73,625.9,111.83,16496.44921875,0.27931806783987323,0.7768362083601765,1590.8999999999999,3197.6800000000026,5107.950000000001,9893.73,-734.72,11
2021-08-24,3048.9,2951.1,97.8,491.01,872.62,-381.61,16624.599609375,0.7768362083601765,0.06045728309951315,-283.81,2499.3900000000026,5012.38,9802.609999999999,-989.9200000000001,12
2021-08-25,3627.19,2372.81,1254.38,514.07,849.57,-335.5,16634.650390625,0.06045728309951315,0.013525983096518424,918.8800000000001,2831.2500000000027,4549.860000000001,10686.460000000001,-1110.92,13
2021-08-26,3544.22,2455.78,1088.43,583.06,780.57,-197.51,16636.900390625,0.013525983096518424,0.41052615884800137,890.9200000000001,2440.610000000003,4842.200000000001,10841.02,-741.84,14
2021-08-27,3669.47,2330.53,1338.94,588.04,775.6,-187.56,16705.19921875,0.41052615884800137,1.3519836521704187,1151.38,3681.7500000000027,5258.620000000001,11039.46,-990.3500000000001,15
2021-08-30,3591.36,2408.64,1182.73,621.24,742.4,-121.16,16931.05078125,1.3519836521704187,1.1880446175423387,1061.57,3610.1000000000026,4962.280000000001,10070.23,-1223.34,16
2021-08-31,4423.61,1576.38,2847.23,759.68,603.95,155.73,17132.19921875,1.1880446175423387,-0.326573477436376,3002.96,5368.900000000003,7711.710000000001,12724.09,-686.0,17
2021-09-01,799.91,1381.9,-581.99,3009.23,1899.87,1109.36,17076.25,-0.326573477436376,0.9246783727399066,527.3699999999999,3447.970000000003,5875.34,10425.2,758.8599999999999,0
2021-09-02,673.2,1508.61,-835.41,3033.8,1875.3,1158.5,17234.150390625,0.9246783727399066,0.5190230833697296,323.09000000000003,1429.8300000000027,3951.5,8793.7,2114.87,0
2021-09-03,554.72,1627.1,-1072.38,3084.76,1824.33,1260.43,17323.599609375,0.5190230833697296,0.31287476677577253,188.04999999999995,-2489.7799999999975,1540.1800000000003,6798.8,3562.8599999999997,0
2021-09-06,686.94,1494.87,-807.93,2909.15,1999.94,909.21,17377.80078125,0.31287476677577253,-0.09035189246697772,101.28000000000009,-2715.7199999999975,-450.4799999999997,4511.799999999999,4593.23,0
2021-09-07,829.24,1352.57,-523.33,2713.82,2195.27,518.55,17362.099609375,-0.09035189246697772,-0.049530929832686255,-4.780000000000086,-2403.6399999999976,-3821.0399999999995,3890.67,4956.05,0
2021-09-08,1201.96,979.86,222.1,2788.96,2120.13,668.83,17353.5,-0.049530929832686255,0.09075978909154347,890.9300000000001,-1109.1599999999976,-3016.9499999999994,2858.3900000000003,4515.52,1
2021-09-09,730.44,1451.37,-720.93,3042.71,1866.39,1176.32,17369.25,0.09075978909154347,-0.0803098507419775,455.39,-1022.1599999999975,-2902.4699999999993,1049.03,4533.34,0
2021-09-10,881.63,1300.18,-418.55,2558.24,2350.86,207.38,,,,-211.17000000000002,-917.3799999999974,-2248.6399999999994,-708.46,3480.29,0
2021-09-13,832.65,1349.17,-516.52,2842.1,2066.99,775.11,17355.30078125,-0.0803098507419775,0.1423151293159064,258.59000000000003,-1655.9999999999973,-1957.2299999999996,-2407.71,3346.1899999999996,0
2021-09-14,1078.34,1103.47,-25.13,2659.66,2249.44,410.22,17380.0,0.1423151293159064,0.802354538262362,385.09000000000003,-960.1999999999974,-1459.0299999999995,-5280.070000000001,3237.86,0
2021-09-15,1351.31,830.51,520.8,2760.72,2148.38,612.34,17519.44921875,0.802354538262362,0.6281634763507293,1133.1399999999999,-20.849999999997408,-1160.3299999999995,-4177.28,3181.3700000000003,1
2021-09-16,727.74,1454.08,-726.34,3059.93,1849.16,1210.77,17629.5,0.6281634763507293,-0.2515647600612625,484.42999999999995,-230.66999999999746,-1165.7399999999996,-4068.21,3215.82,0
2021-09-17,736.19,1445.63,-709.44,2799.59,2109.51,690.08,17585.150390625,-0.2515647600612625,-1.0705054879733056,-19.360000000000014,-914.9799999999975,-1456.6299999999997,-3705.27,3698.52,0
2021-09-20,1048.93,1132.88,-83.95,2764.95,2144.14,620.81,17396.900390625,-1.0705054879733056,0.949017386246398,536.8599999999999,-1519.7299999999975,-1024.0599999999997,-2981.29,3544.22,0
2021-09-21,975.05,1206.76,-231.71,2428.24,2480.85,-52.61,17562.0,0.949017386246398,-0.08740239935656202,-284.32,-1025.0999999999974,-1230.6399999999996,-2689.67,3081.3900000000003,0
2021-09-22,1212.59,969.22,243.37,2932.51,1976.59,955.92,17546.650390625,-0.08740239935656202,1.5746528367181822,1199.29,-72.2899999999974,-1508.0699999999997,-2668.4,3424.97,1
2021-09-23,955.08,1226.74,-271.66,2908.38,2000.71,907.67,17822.94921875,1.5746528367181822,0.16972499684944076,636.01,-259.99999999999744,-1053.3899999999996,-2219.13,3121.87,0
2021-09-24,762.73,1419.09,-656.36,3271.78,1637.32,1634.46,17853.19921875,0.16972499684944076,0.010644538279747096,978.1,-684.6499999999975,-1000.3099999999996,-2456.94,4066.25,0
2021-09-27,956.45,1225.37,-268.92,2680.14,2228.95,451.19,17855.099609375,0.010644538279747096,-0.596468249015425,182.26999999999998,-1196.9399999999976,-1185.2799999999995,-2209.34,3896.63,0
2021-09-28,1062.09,1119.72,-57.63,2806.3,2102.79,703.51,17748.599609375,-0.596468249015425,-0.21015082285871234,645.88,-982.9099999999975,-1011.1999999999996,-2241.84,4652.75,0
2021-09-29,1003.32,1178.5,-175.18,2813.54,2095.55,717.99,17711.30078125,-0.21015082285871234,-0.5259376020738893,542.81,-501.7299999999975,-1429.7499999999995,-2937.82,4414.82,0
2021-09-30,939.44,1242.37,-302.93,3131.52,1777.57,1353.95,17618.150390625,-0.5259376020738893,-0.48869834497958786,1051.02,-535.7399999999975,-1461.0199999999995,-2514.4100000000003,4861.1,0
2021-10-01,1532.49,2181.79,-649.3,3467.37,2818.34,649.03,17532.05078125,-0.48869834497958786,0.9080467581137563,-0.2699999999999818,-1127.4099999999976,-1453.9599999999996,-2454.27,3875.67,0
2021-10-04,1622.82,2091.46,-468.64,3242.11,3043.6,198.51,17691.25,0.9080467581137563,0.7407660919946268,-270.13,-1420.8699999999974,-1653.6799999999994,-2838.96,3622.99,0
2021-10-05,1702.19,2012.1,-309.91,3992.54,2293.18,1699.36,17822.30078125,0.7407660919946268,-0.9892144870289554,1389.4499999999998,-1427.8499999999974,-1905.9599999999996,-2917.1600000000003,4618.84,0
2021-10-06,1600.52,2113.76,-513.24,3790.98,2494.74,1296.24,17646.0,-0.9892144870289554,0.8180302016037588,783.0,-1291.7899999999977,-2244.0199999999995,-3673.77,5197.09,0
2021-10-07,1447.76,2266.53,-818.77,3440.46,2845.25,595.21,17790.349609375,0.8180302016037588,0.5893622760496431,-223.55999999999995,-1641.9199999999976,-2759.8599999999997,-4220.879999999999,4438.35,0
2021-10-08,1602.33,2111.96,-509.63,3129.71,3156.01,-26.3,17895.19921875,0.5893622760496431,0.28359561343596074,-535.93,-1841.6399999999976,-2620.189999999999,-4074.15,3763.02,0
2021-10-11,1814.58,1899.7,-85.12,4063.73,2221.98,1841.75,17945.94921875,0.28359561343596074,0.25632525445875576,1756.63,-1413.5199999999975,-2236.669999999999,-3890.35,5406.26,0
2021-10-12,1307.77,2406.51,-1098.74,3967.3,2318.41,1648.89,17991.94921875,0.25632525445875576,0.943759784921161,550.1500000000001,-1693.4899999999975,-3025.4999999999995,-4931.46,5355.79,0
2021-10-13,1587.58,2126.71,-539.13,3642.17,2643.55,998.62,18161.75,0.943759784921161,0.9734787740718787,459.49,-1722.9899999999975,-3051.3899999999994,-5295.41,5058.17,0
2021-10-14,1386.54,2327.75,-941.21,4486.41,1799.31,2687.1,18338.55078125,0.9734787740718787,0.7552396132719963,1745.8899999999999,-2579.0799999999977,-3173.83,-5933.6900000000005,7150.06,0
2021-10-15,1843.88,1870.4,-26.52,3220.92,3064.8,156.12,,,,129.6,-1506.8599999999976,-2690.72,-5310.91,7332.4800000000005,0
2021-10-18,1187.91,2526.37,-1338.46,3023.31,3262.4,-239.09,18477.05078125,0.7552396132719963,-0.3155307734996393,-1577.55,-2306.189999999998,-3944.0599999999995,-6180.73,5251.639999999999,0
2021-10-19,1420.61,2293.67,-873.06,3385.0,2900.72,484.28,18418.75,-0.3155307734996393,-0.8260625212080042,-388.78,-2238.0399999999977,-3718.3799999999997,-6743.88,4087.03,0
2021-10-20,1646.52,2067.76,-421.24,3665.42,2620.29,1045.13,18266.599609375,-0.8260625212080042,-0.4844908296702255,623.8900000000001,-2632.7599999999975,-3600.49,-6651.88,4133.54,0
2021-10-21,1933.29,1781.0,152.29,3790.78,2494.94,1295.84,18178.099609375,-0.4844908296702255,-0.3476668084567369,1448.1299999999999,-1142.0099999999977,-2506.9899999999993,-5680.820000000001,2742.2799999999997,1
2021-10-22,1539.62,2174.66,-635.04,3580.53,2705.18,875.35,18114.900390625,-0.3476668084567369,0.0579633328010587,240.31000000000006,-903.9899999999977,-3115.5099999999993,-5806.2300000000005,3461.51,0
2021-10-25,1421.51,2292.78,-871.27,3837.95,2447.77,1390.18,18125.400390625,0.0579633328010587,0.7889480889700096,518.9100000000001,-1354.0199999999977,-2648.3199999999997,-6592.380000000001,5090.78,0
2021-10-26,2009.45,1704.83,304.62,3142.19,3143.53,-1.34,18268.400390625,0.7889480889700096,-0.31448386638428527,303.28000000000003,-1201.6899999999978,-1470.6399999999994,-5189.0199999999995,4605.16,1
2021-10-27,1206.05,2508.23,-1302.18,4311.61,1974.11,2337.5,18210.94921875,-0.31448386638428527,-1.94223384240636,1035.32,-1868.8299999999977,-2351.58,-5952.07,5897.53,0
2021-10-28,1024.87,2689.41,-1664.54,3649.56,2636.16,1013.4,17857.25,-1.94223384240636,-1.0393515763905459,-651.14,-2662.0999999999976,-4168.41,-6675.4,5615.089999999999,0
2021-10-29,1661.68,2052.61,-390.93,4169.96,2115.75,2054.21,17671.650390625,-1.0393515763905459,1.459965505750782,1663.28,-3357.6499999999974,-3924.2999999999997,-7039.81,6793.950000000001,0
2021-11-01,539.08,688.2,-149.12,1170.12,1284.42,-114.3,17929.650390625,1.459965505750782,-0.22700482713416958,-263.42,-2204.589999999998,-3202.1499999999996,-5850.47,5289.47,0
2021-11-02,548.45,678.83,-130.38,1571.36,883.19,688.17,17888.94921875,-0.22700482713416958,-0.33400508475575075,557.79,-670.4299999999978,-3637.1499999999996,-5107.79,5978.9800000000005,0
2021-11-03,557.74,669.54,-111.8,1575.7,878.84,696.86,17829.19921875,-0.33400508475575075,0.4913376165984751,585.0600000000001,-391.29999999999774,-2446.7699999999995,-4798.349999999999,4338.34,0
2021-11-04,547.7,679.57,-131.87,1514.03,940.52,573.51,17916.80078125,0.4913376165984751,0.8469704042186388,441.64,-374.04999999999774,-914.0999999999998,-5082.51,3898.45,0
2021-11-05,563.73,663.54,-99.81,1275.71,1178.83,96.88,,,,-2.930000000000007,-343.47999999999774,-622.9799999999998,-4547.28,1941.12,0
2021-11-08,620.14,607.13,13.01,1433.05,1021.5,411.55,18068.55078125,0.8469704042186388,-0.1344921435271762,424.56,-218.66999999999774,-460.8499999999998,-3663.0,2466.9700000000003,1
2021-11-09,527.06,700.21,-173.15,1440.6,1013.95,426.65,18044.25,-0.1344921435271762,-0.14991358050348014,253.49999999999997,-259.9499999999978,-503.6199999999998,-4140.7699999999995,2205.4500000000003,0
2021-11-10,569.18,658.1,-88.92,1242.96,1211.59,31.37,18017.19921875,-0.14991358050348014,-0.7970140510272006,-57.55,-249.05999999999773,-480.7399999999998,-2927.51,1539.96,0
2021-11-11,503.54,723.74,-220.2,1698.52,756.02,942.5,17873.599609375,-0.7970140510272006,1.2820606684330382,722.3,-482.2699999999977,-569.0699999999997,-1483.17,1908.9499999999998,0
2021-11-12,629.26,598.01,31.25,1591.37,863.17,728.2,18102.75,1.2820606684330382,0.03700663573213969,759.45,-277.86999999999773,-438.00999999999976,-1060.99,2540.27,1
2021-11-15,455.32,771.95,-316.63,1403.39,1051.15,352.24,18109.44921875,0.03700663573213969,-0.6087981951756416,35.610000000000014,-505.5799999999977,-767.6499999999997,-1228.5,2480.96,0
2021-11-16,658.91,568.36,90.55,1445.81,1008.73,437.08,17999.19921875,-0.6087981951756416,-0.5586294529162039,527.63,-194.8299999999977,-503.94999999999976,-1007.5699999999999,2491.39,1
2021-11-17,507.61,719.66,-212.05,1476.88,977.67,499.21,17898.650390625,-0.5586294529162039,-0.7478195643460861,287.15999999999997,-438.1299999999977,-627.0799999999997,-1107.82,2959.23,0
2021-11-18,393.33,833.95,-440.62,1091.77,1362.78,-271.01,17764.80078125,-0.7478195643460861,-1.9603372100156835,-711.63,-562.1199999999977,-847.4999999999998,-1416.57,1745.7200000000003,0
2021-11-19,521.44,705.84,-184.4,1398.91,1055.64,343.27,,,,158.86999999999998,-837.0699999999977,-1063.1499999999999,-1501.16,1360.79,0
